DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
ECU;IPI;1121;3409;14032344
ECU;IPI;128;388;1596084
ECU;IPI;644;1957;8056990
ECU;IPI;3616;10993;45253427
ECU;IPI;53524;354915;1438360652
ECU;IPI;364;1107;4556242
ECU;IPI;197;671;2722207
ECU;IPI;67588;88722;358682542
ECU;IPI;63584;66733;271004909
ECU;IPI;11232;28946;117113519
ECU;IPI;2138;28893;117174061
ECU;IPI;2712;12277;49949287
ECU;IPI;5037;12232;48787036
ECU;IPI;4057;11621;46797748
ECU;IPI;331;7143;29231104
ECU;IPI;1599;3423;13911626
ECU;IPI;53650;60786;240575305
ECU;IPI;1064;2600;10698347
ECU;IPI;58717;244309;997651429
ECU;IPI;2523;67107;267398422
ECU;IPI;16580;22779;92412225
ECU;IPI;1412;10205;41274225
ECU;IPI;118;2416;9802784
ECU;IPI;310200;42300;172350478
ECU;IPI;389;3613;14767152
ECU;IPI;4863;5754;23426256
ECU;IPI;1414;1543;6258548
ECU;IPI;14964;6584;26712921
ECU;IPI;605;5045;20466451
ECU;IPI;45546;147941;600451055
ECU;IPI;148;7215;29526488
ECU;IPI;303;10000;40370487
ECU;IPI;5575;13468;54831336
ECU;IPI;1262;41604;167962607
ECU;IPI;3608;1681;6819716
ECU;IPI;2470;14686;58377933
ECU;IPI;2815;13230;52589964
ECU;IPI;1250000;2251;9085777
ECU;IPI;2972;30146;120279384
ECU;IPI;972;17190;69399731
ECU;IPI;10552;31516;128925680
ECU;IPI;24276;58128;235250410
ECU;IPI;570744;52916;215676358
ECU;IPI;201600;9028;36512421
ECU;IPI;1157;1838;7430306
ECU;IPI;524;778;3187101
ECU;IPI;3394;5963;23938679
ECU;IPI;341;494;2009971
ECU;IPI;3253;5835;23566244
ECU;IPI;118;194;789595
ECU;IPI;3272;5649;22908720
ECU;IPI;660;1141;4632780
ECU;IPI;421;943;3802381
ECU;IPI;250;339;1375078
ECU;IPI;778;1235;5014347
ECU;IPI;836;1136;4591164
ECU;IPI;649;1468;5919212
ECU;IPI;160;338;1370694
ECU;IPI;1452;2596;10479601
ECU;IPI;4590;6620;26798763
ECU;IPI;11069;17184;69919612
ECU;IPI;2052;3002;12233696
ECU;IPI;115;174;703536
ECU;IPI;4374;5312;21549816
ECU;IPI;101;135;546079
ECU;IPI;810;1075;4314195
ECU;IPI;164;192;777439
ECU;IPI;3127;4994;20206507
ECU;IPI;5;51;211939
ECU;IPI;842;34064;137205040
ECU;IPI;60639;487745;1973661647
ECU;IPI;830;5423;21874887
ECU;IPI;125;1168;4709296
ECU;IPI;341;3176;12726776
ECU;IPI;102;1087;4387013
ECU;IPI;2941;19055;78218827
ECU;IPI;3119;21711;87646849
ECU;IPI;3744;31362;125322833
ECU;IPI;3642;28980;117597116
ECU;IPI;4;31;126537
ECU;IPI;2825;7568;30459351
ECU;IPI;4638;14528;58604677
ECU;IPI;364;8157;33589231
ECU;IPI;1775;62516;252845697
ECU;IPI;4340;161993;655181055
ECU;IPI;4029;149259;603678871
ECU;IPI;3863;133135;538465920
ECU;IPI;19480;10699;43271161
ECU;IPI;17936;29667;117414054
ECU;IPI;15;165;667773
ECU;IPI;150;1625;6576554
ECU;IPI;5203;71565;287069573
ECU;IPI;20;282;1131309
ECU;IPI;5446;6422;25892034
ECU;IPI;12;17;68352
ECU;IPI;25;45;182286
ECU;IPI;141;205;828397
ECU;IPI;247;3393;13491827
ECU;IPI;2816;31567;128346175
ECU;IPI;29;220;888660
ECU;IPI;8205;31797;125843313
ECU;IPI;839;4642;18873153
ECU;IPI;9038;32283;131254801
ECU;IPI;11793;132470;538593982
ECU;IPI;3637;35653;144957895
ECU;IPI;13058;43355;173099022
ECU;IPI;47315;29738;118651508
ECU;IPI;18192;19904;79231256
ECU;IPI;34;1083;4401502
ECU;IPI;1446;46633;189601002
ECU;IPI;50;691;2748434
ECU;IPI;98;3590;14519022
ECU;IPI;56;1795;7259491
ECU;IPI;2842;22675;90175245
ECU;IPI;979;6500;26429261
ECU;IPI;11158;12736;51369124
ECU;IPI;9152;23168;92225675
ECU;IPI;876;2274;9245606
ECU;IPI;120;718;2917611
ECU;IPI;8328;23598;95944512
ECU;IPI;278;8959;36425128
ECU;IPI;794;1405;5712272
ECU;IPI;698;2568;10440949
ECU;IPI;873;3060;12441317
ECU;IPI;4;140;569373
ECU;IPI;2270;10274;41553619
ECU;IPI;15071;64687;257248417
ECU;IPI;25065;80707;319420654
ECU;IPI;29503;6759;27806840
ECU;IPI;48442;5383;22148704
ECU;IPI;16107;1766;7267358
ECU;IPI;5005;711;2924931
ECU;IPI;50;689;2740043
ECU;IPI;86;819;3370180
ECU;IPI;21596;207052;823050772
ECU;IPI;790;1610;6401718
ECU;IPI;4347;2331;9300114
ECU;IPI;4133;21244;84566548
ECU;IPI;425;3652;14524692
ECU;IPI;78960;70723;284859766
ECU;IPI;684972;133296;545526244
ECU;IPI;2619;50573;205214418
ECU;IPI;17169;92622;371934712
ECU;IPI;1319;26691;106768066
ECU;IPI;3642;10154;40665377
ECU;IPI;4882;14256;58702074
ECU;IPI;288;15857;63849786
ECU;IPI;299;5647;22398661
ECU;IPI;1604;56833;229395912
ECU;IPI;240;763;3079972
ECU;IPI;3220;67143;272991330
ECU;IPI;445;6705;27203608
ECU;IPI;1261;18993;77052731
ECU;IPI;428;6445;26148479
ECU;IPI;520;14063;56497235
ECU;IPI;10556;83375;339005705
ECU;IPI;292;2174;8687124
ECU;IPI;18331;13219;53922101
ECU;IPI;70;807;3217485
ECU;IPI;1627;11257;45133567
ECU;IPI;612;9472;38308264
ECU;IPI;458;3206;12876104
ECU;IPI;15943;35352;140724646
ECU;IPI;235515;11553;45930077
ECU;IPI;290057;13021;53429813
ECU;IPI;40009;1546;6317565
ECU;IPI;2278;2894;11508100
ECU;IPI;46600;14912;61024825
ECU;IPI;10;931;3729897
ECU;IPI;1127;23552;95642478
ECU;IPI;172700;22384;91517890
ECU;IPI;111;389;1574568
ECU;IPI;383;315;1296191
ECU;IPI;5872;10257;41736410
ECU;IPI;1448;7411;30102547
ECU;IPI;265;275;1130539
ECU;IPI;122;110;453854
ECU;IPI;13875;5552;22833945
ECU;IPI;1908;1652;6735159
ECU;IPI;5153;14027;56583980
ECU;IPI;4959;16563;68181199
ECU;IPI;215;9130;37120663
ECU;IPI;2546;7537;30649811
ECU;IPI;478;3978;16090517
ECU;IPI;76;794;3266514
ECU;IPI;4579;30942;125160888
ECU;IPI;137;891;3568508
ECU;IPI;3091;39053;154904792
ECU;IPI;1292;43313;175763337
ECU;IPI;4012;5567;22661549
ECU;IPI;13417;50752;203505214
ECU;IPI;2634;12723;51378672
ECU;IPI;72;1101;4454654
ECU;IPI;331;2246;9091833
ECU;IPI;269;3787;15319959
ECU;IPI;11500;3495;14098236
ECU;IPI;57;1424;5806275
ECU;IPI;36;648;2653876
ECU;IPI;56289;147471;601030355
ECU;IPI;4731;47184;191064890
ECU;IPI;1371;11110;45070575
ECU;IPI;4930;1501;6075522
ECU;IPI;6384;29539;119402720
ECU;IPI;7577;9503;38703422
ECU;IPI;5712;14719;59380042
ECU;IPI;6176;22899;91522454
ECU;IPI;2102;9173;37205375
ECU;IPI;186;3042;12403980
ECU;IPI;55300;62489;254311000
ECU;IPI;6856;33126;135070705
ECU;IPI;90070;37786;154069210
ECU;IPI;103;2660;10885107
ECU;IPI;320;8269;33841441
ECU;IPI;8037;146297;598696584
ECU;IPI;744;19230;78694687
ECU;IPI;219;5672;23211696
ECU;IPI;5737;45375;185691356
ECU;IPI;753;5980;24258022
ECU;IPI;759;7385;30082221
ECU;IPI;20641;32651;132537652
ECU;IPI;16888;39159;155434159
ECU;IPI;663;3240;13173160
ECU;IPI;2856;8216;33267189
ECU;IPI;841;2970;12012195
ECU;IPI;42067;133493;541208483
ECU;IPI;4946;38139;155064840
ECU;IPI;10431;55738;226877978
ECU;IPI;2490;7218;29538274
ECU;IPI;2055;4736;19204871
ECU;IPI;960;6374;25778817
ECU;IPI;188;466;1885551
ECU;IPI;4955;18809;76187931
ECU;IPI;108;612;2475240
ECU;IPI;889;10742;43333419
ECU;IPI;1877;7677;30436378
ECU;IPI;674;10515;42873425
ECU;IPI;154000;4836;19788871
ECU;IPI;22;358;1443699
ECU;IPI;8727;53835;219695381
ECU;IPI;432;15;63478
ECU;IPI;1885;6636;26837548
ECU;IPI;419;1698;6866648
ECU;IPI;298;686;2746070
ECU;IPI;545;1914;7732912
ECU;IPI;438;3702;14974798
ECU;IPI;165;437;1748609
ECU;IPI;83;15;61639
ECU;IPI;1041;21755;87532317
ECU;IPI;1787;18082;73527184
ECU;IPI;5;242;983108
ECU;IPI;39670;19169;77649538
ECU;IPI;2217;13638;56157329
ECU;IPI;11464;1829;7483398
ECU;IPI;493;2918;11781045
ECU;IPI;436;1009;4068360
ECU;IPI;25036;15189;61756260
ECU;IPI;250504;39757;163670925
ECU;IPI;5827;7927;32639852
ECU;IPI;1271;1322;5444024
ECU;IPI;407;7840;31729342
ECU;IPI;19490;42947;176841644
ECU;IPI;7750;126177;502267645
ECU;IPI;53;7434;29565698
ECU;IPI;41;345;1399847
ECU;IPI;1730;15090;61172198
ECU;IPI;4851;33660;136664649
ECU;IPI;1448000;6026;24502077
ECU;IPI;6288;11543;46340857
ECU;IPI;1674;9020;36504932
ECU;IPI;17;228;919753
ECU;IPI;113;2150;8800065
ECU;IPI;47500;53675;218706034
ECU;IPI;23;484;1980729
ECU;IPI;1675;11475;46341816
ECU;IPI;5868;6512;26432365
ECU;IPI;558;3270;13453728
ECU;IPI;234;1746;7104942
ECU;IPI;1679;2820;11251490
ECU;IPI;2693;8844;35286587
ECU;IPI;9872;30064;122806183
ECU;IPI;80;417;1664742
ECU;IPI;646;1471;6051956
ECU;IPI;575;1595;6561470
ECU;IPI;1673;6385;26269577
ECU;IPI;11669;2596;10608958
ECU;IPI;385;1539;6331892
ECU;IPI;1004;4935;19688192
ECU;IPI;9968;15999;64590195
ECU;IPI;100;491;1960712
ECU;IPI;2858;3862;15804865
ECU;IPI;1761;3345;13505733
ECU;IPI;8257;19645;80394928
ECU;IPI;634;588;2408254
ECU;IPI;1014;1266;5111486
ECU;IPI;22;28;113849
ECU;IPI;137;140;572435
ECU;IPI;107;1323;5414848
ECU;IPI;45;323;1302922
ECU;IPI;67;477;1926103
ECU;IPI;30;215;867269
ECU;IPI;142760;45134;181286028
ECU;IPI;21490;17456;70713549
ECU;IPI;3366;8000;31846196
ECU;IPI;2580;3922;15646753
ECU;IPI;921;11261;46358114
ECU;IPI;2112;2930;12056515
ECU;IPI;97;320;1297004
ECU;IPI;1264;19094;77227492
ECU;IPI;2115;11587;46571501
ECU;IPI;169047;467370;1889543609
ECU;IPI;81878;276828;1114245955
ECU;IPI;2150;9817;39445484
ECU;IPI;35153;105363;424796718
ECU;IPI;1469;13645;55623346
ECU;IPI;5326;17405;70386512
ECU;IPI;4744;17388;70316271
ECU;IPI;12027;272917;1084868843
ECU;IPI;9128;69547;277483842
ECU;IPI;2309;15325;61143987
ECU;IPI;15688;36711;151124341
ECU;IPI;8142;60522;245476224
ECU;IPI;1992;23325;93920769
ECU;IPI;9276;24596;100315797
ECU;IPI;43800;88006;360230758
ECU;IPI;35804;120091;485708442
ECU;IPI;1090;42247;168848703
ECU;IPI;5486;5368;21672363
ECU;IPI;52536;3780;15221940
ECU;IPI;2319;7050;28036245
ECU;IPI;14201;54903;220893108
ECU;IPI;1739;1720;6938783
ECU;IPI;9096;28128;114189422
ECU;IPI;12318;8639;35197117
ECU;IPI;22227;62412;253680172
ECU;IPI;6516;22965;93071029
ECU;IPI;237;1081;4355645
ECU;IPI;7929;22198;89822762
ECU;IPI;535;2138;8616638
ECU;IPI;10931;245268;999773177
ECU;IPI;12716;30823;126136783
ECU;IPI;14745;37012;147127303
ECU;IPI;3971;22420;90957852
ECU;IPI;48048;19947;81332288
ECU;IPI;32520;2379;9698966
ECU;IPI;5746;19120;77191880
ECU;IPI;2603;28814;118615507
ECU;IPI;3888;18749;75829709
ECU;IPI;4062;42152;169998188
ECU;IPI;63854;241197;977131002
ECU;IPI;34255;76892;310636578
ECU;IPI;3828;1995;8072630
ECU;IPI;17388;23522;95133670
ECU;IPI;35417;102783;415028574
ECU;IPI;21125;60530;245630429
ECU;IPI;1051;9384;38101584
ECU;IPI;52499;53391;212329373
ECU;IPI;293550;276440;1116926150
ECU;IPI;18942;14479;59339239
ECU;IPI;23283;20307;81444136
ECU;IPI;2116;5362;21687391
ECU;IPI;8323;25041;101278777
ECU;IPI;5708;4863;19331737
ECU;IPI;21566;19663;80343567
ECU;IPI;731;741;2946456
ECU;IPI;18394;13983;56136840
ECU;IPI;10554;9541;39044184
ECU;IPI;4270;3805;15666116
ECU;IPI;2236;18101;73433860
ECU;IPI;20820;56793;233794525
ECU;IPI;1360;14070;56516008
ECU;IPI;300;15440;62653670
ECU;IPI;224;12228;49852651
ECU;IPI;11209;286555;1164720803
ECU;IPI;6806;10459;42803521
ECU;IPI;2251;3855;15775073
ECU;IPI;153;315;1287611
ECU;IPI;8756;14466;59198336
ECU;IPI;119;248;1014038
ECU;IPI;12257;26474;107835684
ECU;IPI;32500;62642;254870772
ECU;IPI;1763;4567;18494000
ECU;IPI;397;1326;5335015
ECU;IPI;1211;2897;11702638
ECU;IPI;10072;25106;101966774
ECU;IPI;97;231;933668
ECU;IPI;8369;12497;51142585
ECU;IPI;4533;7732;31636388
ECU;IPI;197;480;1975840
ECU;IPI;2587;8047;32647453
ECU;IPI;3294;10769;43743048
ECU;IPI;267;851;3430577
ECU;IPI;3307;11334;45728208
ECU;IPI;947;1194;4884319
ECU;IPI;3472;4375;17904599
ECU;IPI;4917;12244;49497521
ECU;IPI;196;238;971969
ECU;IPI;10237;16002;65483828
ECU;IPI;18847;26474;108341327
ECU;IPI;9616;25196;101985248
ECU;IPI;7739;24202;99413950
ECU;IPI;552;8014;32220211
ECU;IPI;7494;65882;269560429
ECU;IPI;7;145;587924
ECU;IPI;164;2110;8608929
ECU;IPI;664;8610;35173713
ECU;IPI;2538;30149;121585051
ECU;IPI;1721;248527;1005902706
ECU;IPI;13540;19903;80549630
ECU;IPI;9840;35291;145196586
ECU;IPI;4752;32270;130601859
ECU;IPI;24;4;17098
ECU;IPI;1175;3155;12485142
ECU;IPI;1563;15311;61921324
ECU;IPI;3125;33160;133885565
ECU;IPI;67;740;2987924
ECU;IPI;32573;213321;862379360
ECU;IPI;3009;17288;69921732
ECU;IPI;586;4591;18550159
ECU;IPI;2070;4168;17147949
ECU;IPI;39917;129501;532805739
ECU;IPI;4211;14880;61219113
ECU;IPI;15311;55499;221434107
ECU;IPI;73000;85220;344256408
ECU;IPI;127;1400;5653842
ECU;IPI;7806;39196;157403914
ECU;IPI;42115;72142;293697594
ECU;IPI;14384;3582;14485898
ECU;IPI;416665;24734;99952680
ECU;IPI;671728;31545;126151024
ECU;IPI;158250;96761;383518323
ECU;IPI;31900;3188;12881272
ECU;IPI;396629;55853;225794606
ECU;IPI;508;2264;9265479
ECU;IPI;2884;6422;25720696
ECU;IPI;51424;26232;104663393
ECU;IPI;2429;13957;56449995
ECU;IPI;310000;5638;22990238
ECU;IPI;199880;166396;682705397
ECU;IPI;43850;85421;343202529
ECU;IPI;2484;12260;48733411
ECU;IPI;392200;39177;157166361
ECU;IPI;1146;2092;8451070
ECU;IPI;10944;19954;81032125
ECU;IPI;4025;6682;27040765
ECU;IPI;22413;117387;476138883
ECU;IPI;3111;21036;85316347
ECU;IPI;498980;26293;104665229
ECU;IPI;6214;97533;390974075
ECU;IPI;228;3844;15505397
ECU;IPI;8880;33701;137290818
ECU;IPI;1186;20015;81908803
ECU;IPI;93046;49149;195627296
ECU;IPI;274;12742;51399990
ECU;IPI;1873;5544;22687878
ECU;IPI;755557;463993;1853538308
ECU;IPI;422997;581435;2343175883
ECU;IPI;132177;150540;605814001
ECU;IPI;166600;410051;1655453797
ECU;IPI;405000;13650;55179078
ECU;IPI;208;1195;4890334
ECU;IPI;2350;55294;222332791
ECU;IPI;376;4543;18525522
ECU;IPI;11241;3373;13566813
ECU;IPI;2254;22236;89792463
ECU;IPI;30;174;704715
ECU;IPI;31;2409;9859651
ECU;IPI;74;2709;11087595
ECU;IPI;420;38251;152617083
ECU;IPI;1287;7391;29838508
ECU;IPI;133050;182056;724006589
ECU;IPI;3597;31258;124253085
ECU;IPI;46;262;1061441
ECU;IPI;31;3116;12482652
ECU;IPI;134623;262302;1059341185
ECU;IPI;48594;70578;282180711
ECU;IPI;1565;10277;41785835
ECU;IPI;26;70;282043
ECU;IPI;36;75;307402
ECU;IPI;1338;3521;14455004
ECU;IPI;1771;3787;15302852
ECU;IPI;26518;70644;286458675
ECU;IPI;109;661;2676773
ECU;IPI;15030;13603;55009388
ECU;IPI;179;409;1654013
ECU;IPI;2818;6804;27604251
ECU;IPI;67200;29030;117489222
ECU;IPI;1;42;173664
ECU;IPI;1250;5188;20948912
ECU;IPI;1306;4509;18231864
ECU;IPI;23;260;1052207
ECU;IPI;54;641;2627121
ECU;IPI;50;373;1515034
ECU;IPI;112;492;1996340
ECU;IPI;64;563;2282785
ECU;IPI;8176;2612;10398266
ECU;IPI;34740;19661;78444908
ECU;IPI;13656;12796;51054912
ECU;IPI;82;3779;15292895
ECU;IPI;8624;49025;194963786
ECU;IPI;348;1172;4665027
ECU;IPI;54240;114864;472975818
ECU;IPI;4192;103985;427980274
ECU;IPI;4946;26795;109996936
ECU;IPI;9976;38118;156509037
ECU;IPI;26568;99220;393264226
ECU;IPI;265;12982;53128060
ECU;IPI;17975;45590;184702960
ECU;IPI;22144;63389;257123786
ECU;IPI;3394;8790;35823767
ECU;IPI;1246;4170;16963972
ECU;IPI;287;554;2236743
ECU;IPI;38852;99489;405125229
ECU;IPI;28;66;270090
ECU;IPI;36;89;359760
ECU;IPI;2068;6397;26026680
ECU;IPI;2632;8678;35275232
ECU;IPI;884;2861;11664288
ECU;IPI;1450;4739;19207468
ECU;IPI;3832;9541;38710892
ECU;IPI;228;425;1720011
ECU;IPI;7150;29482;119452469
ECU;IPI;9472;38916;159256132
ECU;IPI;535;7715;31430208
ECU;IPI;252;4306;17483898
ECU;IPI;67;808;3285606
ECU;IPI;484;6052;24516818
ECU;IPI;1976;21487;86999159
ECU;IPI;1564;20212;82222449
ECU;IPI;29;614;2489987
ECU;IPI;815;27081;109866925
ECU;IPI;88;5904;23952174
ECU;IPI;509;13733;55712497
ECU;IPI;827;26373;106994733
ECU;IPI;253;6050;24542824
ECU;IPI;1613;5952;24146704
ECU;IPI;9453;17988;72976845
ECU;IPI;2353;9476;37950547
ECU;IPI;22763;22054;88407381
ECU;IPI;45;368;1507901
ECU;IPI;971;2647;10834034
ECU;IPI;2921;6927;28348061
ECU;IPI;1314;3332;13634334
ECU;IPI;56;5326;21796936
ECU;IPI;26164;141676;577344520
ECU;IPI;1628;30452;123240692
ECU;IPI;16061;480928;1973252177
ECU;IPI;2352;5404;22194105
ECU;IPI;213;4594;18271194
ECU;IPI;3971;10962;43594120
ECU;IPI;6283;61226;243486642
ECU;IPI;22;308;1225463
ECU;IPI;35477;19107;75984687
ECU;IPI;192986;103066;409876554
ECU;IPI;23500;31765;129151364
ECU;IPI;79237;95870;387554438
ECU;IPI;270000;9100;37149931
ECU;IPI;2148;5592;22688072
ECU;IPI;7614;3061;12602663
ECU;IPI;7614;1538;6332214
ECU;IPI;331;18148;72169704
ECU;IPI;17017;11400;45335976
ECU;IPI;479;4664;18919661
ECU;IPI;46020;96642;397715900
ECU;IPI;340000;15678;64536145
ECU;IPI;85;977;3886963
ECU;IPI;59800;28466;115204224
ECU;IPI;17440;33566;137363149
ECU;IPI;2096;22756;93678769
ECU;IPI;8614;49065;195309981
ECU;IPI;17990;67098;265947620
ECU;IPI;22;42;168382
ECU;IPI;31;25;103656
ECU;IPI;9979;31563;127424899
ECU;IPI;34504;17021;67462340
ECU;IPI;424;1831;7391449
ECU;IPI;1407411;6403;26202166
ECU;IPI;137457;44762;183182226
ECU;IPI;554168;30870;126331373
ECU;IPI;209;1913;7827031
ECU;IPI;238;1105;4521902
ECU;IPI;43693;409791;1657405051
ECU;IPI;782;5521;22329740
ECU;IPI;13748;28640;116190762
ECU;IPI;67095;29881;118831280
ECU;IPI;3374;18141;72144371
ECU;IPI;3379;7317;29099095
ECU;IPI;3870;61400;244069731
ECU;IPI;25350;44042;177655924
ECU;IPI;912;27000;108913410
ECU;IPI;167;957;3882329
ECU;IPI;17116;46917;189804801
ECU;IPI;1164;3578;14514677
ECU;IPI;26750;7583;30668468
ECU;IPI;8310;34672;140230604
ECU;IPI;5737;49871;199831266
ECU;IPI;66340;36804;151505743
ECU;IPI;19520;21865;89479614
ECU;IPI;2898;13119;53686786
ECU;IPI;7916;18406;74310538
ECU;IPI;3564;15336;62759973
ECU;IPI;521;1302;5268083
ECU;IPI;67668;39275;160727079
ECU;IPI;41552;23534;96308526
ECU;IPI;21685;27812;114425111
ECU;IPI;1762;20428;82473251
ECU;IPI;4389;60049;245275978
ECU;IPI;1392208;90438;368703098
ECU;IPI;8397;32812;133786893
ECU;IPI;4815;112744;448169375
ECU;IPI;87;2008;8012976
ECU;IPI;568;12637;50420080
ECU;IPI;136940;224582;893125090
ECU;IPI;152850;196638;781996671
ECU;IPI;8059;358416;1458613686
ECU;IPI;22470;38780;153482321
ECU;IPI;9380;1972;7956165
ECU;IPI;15884;133466;539978766
ECU;IPI;35621;533748;2161495560
ECU;IPI;8117;30969;123611815
ECU;IPI;3773;22668;90989061
ECU;IPI;21;206;837352
ECU;IPI;445;782;3157607
ECU;IPI;1866;9033;35908459
ECU;IPI;79460;98095;389034874
ECU;IPI;86;2161;8746250
ECU;IPI;19242;13013;53252508
ECU;IPI;191350;86160;352594457
ECU;IPI;29042;33794;138294931
ECU;IPI;964;105;416852
ECU;IPI;2085;9198;37345869
ECU;IPI;4991;1373;5460957
ECU;IPI;1635;1808;7214120
ECU;IPI;1014;4017;16027388
ECU;IPI;374;2987;11919397
ECU;IPI;1104;7450;29724082
ECU;IPI;101;864;3447265
ECU;IPI;44;585;2333288
ECU;IPI;3856;43786;174700007
ECU;IPI;36;197;785210
ECU;IPI;682;5715;22801703
ECU;IPI;175;1236;4932701
ECU;IPI;715;5138;20499257
ECU;IPI;3294;24543;97922274
ECU;IPI;2268;24398;97714653
ECU;IPI;2346;33946;135956568
ECU;IPI;969;4607;18784819
ECU;IPI;18900;21370;86485122
ECU;IPI;6552;31951;131564046
ECU;IPI;12118;19952;79423363
ECU;IPI;7997;16632;66142803
ECU;IPI;16186;218427;886472739
ECU;IPI;778;1504;5986928
ECU;IPI;63400;89782;355857242
ECU;IPI;4119;28010;114627227
ECU;IPI;7544;78146;315490250
ECU;IPI;3;9367;38539953
ECU;IPI;54827;10193;41251302
ECU;IPI;1688;5827;23095683
ECU;IPI;1057;1780;7179572
ECU;IPI;1016;4123;16631844
ECU;IPI;16317;21679;87448876
ECU;IPI;326;609;2457571
ECU;IPI;957;1801;7264847
ECU;IPI;1567;5438;21933951
ECU;IPI;6174;24489;98783656
ECU;IPI;733;3090;12466148
ECU;IPI;4058;59697;239091789
ECU;IPI;70000;39200;155932896
ECU;IPI;2483;124;511214
ECU;IPI;20526;734;3022564
ECU;IPI;35000;19600;78021132
ECU;IPI;527;1844;7548303
ECU;IPI;619;1743;7036822
ECU;IPI;137768;230091;916325850
ECU;IPI;718;2147;8669744
ECU;IPI;948;5932;23948369
ECU;IPI;7457;30892;124718892
ECU;IPI;80;906;3659672
ECU;IPI;554;4472;18055323
ECU;IPI;4009;54112;218460425
ECU;IPI;3788;33608;135683900
ECU;IPI;7252;25816;104225429
ECU;IPI;309;464;1873256
ECU;IPI;1589180;11458;46889876
ECU;IPI;683;4570;18703871
ECU;IPI;266;2721;10985759
ECU;IPI;2684;17105;70215546
ECU;IPI;415386;73108;298093484
ECU;IPI;7964;125419;511386898
ECU;IPI;2173;25193;102394392
ECU;IPI;1872;21858;90003670
ECU;IPI;68925;202227;809974814
ECU;IPI;21484;45745;183445190
ECU;IPI;4056;12953;52380667
ECU;IPI;11736;114355;462039349
ECU;IPI;27043;23609;93847423
ECU;IPI;1520;49351;201680277
ECU;IPI;2280;16120;65077888
ECU;IPI;2991;30265;122292418
ECU;IPI;31642;19499;78721733
ECU;IPI;56;1678;6787699
ECU;IPI;490;11451;46315585
ECU;IPI;35;675;2731945
ECU;IPI;51;689;2785858
ECU;IPI;105937;10912;44015176
ECU;IPI;167;3125;12637193
ECU;IPI;94;737;2981330
ECU;IPI;2356;20454;83162685
ECU;IPI;10717;16392;66838905
ECU;IPI;72;2091;8481195
ECU;IPI;730;16744;67930255
ECU;IPI;18;456;1849356
ECU;IPI;87;1131;4587020
ECU;IPI;557;5614;22327809
ECU;IPI;6;694;2812266
ECU;IPI;55;1134;4599069
ECU;IPI;39;809;3282389
ECU;IPI;4856;8861;35238183
ECU;IPI;38120;14712;58226712
ECU;IPI;495;7561;30067456
ECU;IPI;3434;43768;177337871
ECU;IPI;9465;125381;513762930
ECU;IPI;1776;32727;130258210
ECU;IPI;1800000;31350;127781824
ECU;IPI;1198;19360;78227431
ECU;IPI;1583;17146;69220206
ECU;IPI;3764;56348;229600732
ECU;IPI;1049;30161;122407003
ECU;IPI;330;5910;24258048
ECU;IPI;342;1384;5596793
ECU;IPI;85;1010;4084432
ECU;IPI;1010;3394;13797258
ECU;IPI;3772;46288;187942302
ECU;IPI;7604;23130;94041723
ECU;IPI;4608;40195;160981785
ECU;IPI;1649;2116;8661007
ECU;IPI;3183;5060;20706862
ECU;IPI;390;5539;22019852
ECU;IPI;313;4443;17660530
ECU;IPI;16750;9300;38057032
ECU;IPI;246320;171990;693177926
ECU;IPI;121540;285683;1147342724
ECU;IPI;5123;22880;91432655
ECU;IPI;2317;11596;47297118
ECU;IPI;325;5444;22031860
ECU;IPI;4331;54458;216570355
ECU;IPI;7803;30193;123108963
ECU;IPI;23077;240661;966409255
ECU;IPI;8129;61846;246758298
ECU;IPI;19717;117456;473040676
ECU;IPI;314996;675390;2731340089
ECU;IPI;471000;358581;1426745503
ECU;IPI;1707000;1196102;4808586025
ECU;IPI;19064;92262;377989435
ECU;IPI;3067;20975;85522591
ECU;IPI;6088;34785;142181247
ECU;IPI;6894;127357;514370982
ECU;IPI;756;22826;92431195
ECU;IPI;5810;122308;489673036
ECU;IPI;1250;17587;71446114
ECU;IPI;43593;1049236;4190522745
ECU;IPI;2145;12232;49203502
ECU;IPI;15489;65184;262405884
ECU;IPI;54;1298;5137502
ECU;IPI;25015;28329;113491972
ECU;IPI;7264;18206;73499466
ECU;IPI;579;6016;23808440
ECU;IPI;104;340;1347581
ECU;IPI;380;1341;5335482
ECU;IPI;130;2962;11863949
ECU;IPI;2997;3412;13928525
ECU;IPI;7469;54542;217395849
ECU;IPI;15489;105722;423705272
ECU;IPI;51435;26742;108227330
ECU;IPI;1600000;26076;105464643
