DESTINO;ORIGEM;CANTIDAD;FOBDOL;FOBPES
ECU;IPI;132;93;369357
ECU;IPI;9964;7001;27887587
ECU;IPI;59;203;813297
ECU;IPI;3515;2461;9801058
ECU;IPI;98100;14256;56405592
ECU;IPI;5876;5774;23070117
ECU;IPI;9862;12729;50898633
ECU;IPI;5434;15249;60971600
ECU;IPI;313;6281;25062345
ECU;IPI;2214;1494;5952380
ECU;IPI;192551;654292;2583575332
ECU;IPI;56;2117;8562436
ECU;IPI;3866;17428;67007310
ECU;IPI;2502;6966;27858830
ECU;IPI;1695;1594;6347906
ECU;IPI;1712;472565;1881136485
ECU;IPI;596;77009;302769679
ECU;IPI;23;469;1840479
ECU;IPI;38424;103824;412525231
ECU;IPI;176;3408;13024209
ECU;IPI;1925;19572;78107508
ECU;IPI;26460;25378;101065973
ECU;IPI;6285;29746;115162087
ECU;IPI;4866;34913;137856956
ECU;IPI;200272;18435;72943702
ECU;IPI;17000;54905;217245908
ECU;IPI;667;967;3824268
ECU;IPI;3501;6567;25787617
ECU;IPI;2048;3010;11905419
ECU;IPI;172;260;1030269
ECU;IPI;42;58;230826
ECU;IPI;1898;3544;14021184
ECU;IPI;6136;10828;42833161
ECU;IPI;4952;11894;47052819
ECU;IPI;362;454;1794545
ECU;IPI;195;414;1635796
ECU;IPI;133;268;1058831
ECU;IPI;10977;17354;68169039
ECU;IPI;4042;4838;19047873
ECU;IPI;308;413;1632631
ECU;IPI;52;82;323872
ECU;IPI;522;749;2954936
ECU;IPI;3;4;14914
ECU;IPI;113;174;687097
ECU;IPI;30;449;1776981
ECU;IPI;32313;257360;1018919446
ECU;IPI;81;494;1933283
ECU;IPI;217;1499;5884645
ECU;IPI;48;454;1794941
ECU;IPI;607;5112;20221786
ECU;IPI;66;643;2543433
ECU;IPI;15;203;796489
ECU;IPI;5597;34342;134898068
ECU;IPI;3570;24214;95063732
ECU;IPI;1056;8219;32307675
ECU;IPI;1088;8452;33433753
ECU;IPI;602;4777;19104077
ECU;IPI;556;12048;48472801
ECU;IPI;5305;13553;53067428
ECU;IPI;102800;29967;114534111
ECU;IPI;4580;12077;46160694
ECU;IPI;52888;73527;291048034
ECU;IPI;4985;90701;362797757
ECU;IPI;385;40604;162412986
ECU;IPI;1129;10816;43166715
ECU;IPI;6685;42339;168969629
ECU;IPI;1289;47908;189559667
ECU;IPI;4193;155930;616978378
ECU;IPI;1396;52097;206136790
ECU;IPI;2269;84417;334017453
ECU;IPI;2883;107138;423921054
ECU;IPI;235;3377;13475286
ECU;IPI;3386;18190;72408689
ECU;IPI;922;9948;38249977
ECU;IPI;427;6467;24717159
ECU;IPI;5172;3045;12149855
ECU;IPI;22764;14593;58369807
ECU;IPI;3620;38520;153729097
ECU;IPI;1876;9137;36078086
ECU;IPI;14135;43468;174880772
ECU;IPI;75230;52009;208004595
ECU;IPI;14681;19668;78339678
ECU;IPI;120;3645;14272056
ECU;IPI;1822;49883;195387452
ECU;IPI;93;3460;13691339
ECU;IPI;6327;11379;45015739
ECU;IPI;3536;8761;34656990
ECU;IPI;289;7195;28182670
ECU;IPI;797;3648;14347897
ECU;IPI;30;904;3538531
ECU;IPI;954;4170;16484118
ECU;IPI;4218;26077;104292536
ECU;IPI;6092;24577;97245053
ECU;IPI;2416;1876;7504050
ECU;IPI;8;15800;62933770
ECU;IPI;28965;7995;31303471
ECU;IPI;16440;2504;9802749
ECU;IPI;28025;3411;13355649
ECU;IPI;337;2926;11702332
ECU;IPI;1775000;3422;13511627
ECU;IPI;143;1468;5747068
ECU;IPI;1412;5117;20204600
ECU;IPI;15546;3418;13827816
ECU;IPI;76;83;317154
ECU;IPI;38;198;790687
ECU;IPI;127;556;2199009
ECU;IPI;4;37;149458
ECU;IPI;24;207;827150
ECU;IPI;12;103;409544
ECU;IPI;128;1087;4339723
ECU;IPI;3;25;100770
ECU;IPI;42;6083;24278040
ECU;IPI;95;806;3215532
ECU;IPI;81;692;2760053
ECU;IPI;38;324;1293444
ECU;IPI;27;231;923210
ECU;IPI;23;192;764413
ECU;IPI;79360;73436;289927327
ECU;IPI;693850;49809;192794911
ECU;IPI;4351;83772;333449487
ECU;IPI;938;4228;16554712
ECU;IPI;7589;35640;142508696
ECU;IPI;870;20300;79043845
ECU;IPI;676;16870;67502638
ECU;IPI;49250;83754;327699694
ECU;IPI;2973;40659;159750802
ECU;IPI;41;2407;9318425
ECU;IPI;195;30772;119133034
ECU;IPI;359;3251;12584535
ECU;IPI;2611;96904;375761310
ECU;IPI;145;14691;58740711
ECU;IPI;107;6757;27016812
ECU;IPI;5604;98348;386617705
ECU;IPI;3209;46632;182169764
ECU;IPI;150;2398;9587947
ECU;IPI;427;6835;27329136
ECU;IPI;8192;142075;561660181
ECU;IPI;714;11439;45738316
ECU;IPI;973;23108;92234079
ECU;IPI;208;1829;7191055
ECU;IPI;6984;70272;280341476
ECU;IPI;666;5996;23976465
ECU;IPI;168;1202;4707639
ECU;IPI;21613;27039;105875169
ECU;IPI;1198;7501;29879321
ECU;IPI;62;2077;8042550
ECU;IPI;115;1086;4204743
ECU;IPI;611;2927;11701879
ECU;IPI;94;3441;13614082
ECU;IPI;982422;103522;406526415
ECU;IPI;5640;8961;35456052
ECU;IPI;16508;9226;36450222
ECU;IPI;3802;2983;11774549
ECU;IPI;346;3965;15792433
ECU;IPI;7;1783;7111772
ECU;IPI;1486;5052;19560114
ECU;IPI;597;11445;44812096
ECU;IPI;862;1454;5812874
ECU;IPI;5659;16898;66461289
ECU;IPI;545;1212;4759525
ECU;IPI;30030;12313;49235253
ECU;IPI;149;512;2049116
ECU;IPI;887;10510;41260118
ECU;IPI;622;1851;7372325
ECU;IPI;2175;14166;56199009
ECU;IPI;2977;12561;50225764
ECU;IPI;27071;104913;419497639
ECU;IPI;6620;11563;46522147
ECU;IPI;851;8210;32701662
ECU;IPI;776;11162;43837598
ECU;IPI;3198;19983;79066748
ECU;IPI;7188;17050;67361616
ECU;IPI;1083;8484;33793045
ECU;IPI;7173;11954;46432020
ECU;IPI;58;659;2625294
ECU;IPI;34;313;1248179
ECU;IPI;461;6324;24878252
ECU;IPI;14;325;1258996
ECU;IPI;85130;232880;903568200
ECU;IPI;1075;5352;20718762
ECU;IPI;27772;14899;57755368
ECU;IPI;32045;20440;81731144
ECU;IPI;11937;21877;86089394
ECU;IPI;988;9455;37572335
ECU;IPI;1030;69010;267859106
ECU;IPI;840000;33348;128216724
ECU;IPI;106682;50994;203203029
ECU;IPI;6015;62718;250216557
ECU;IPI;1138;22841;91155012
ECU;IPI;5594;14386;56907707
ECU;IPI;8405;25406;100504670
ECU;IPI;2273;15574;61407172
ECU;IPI;3742;13200;51820164
ECU;IPI;69;4413;17646064
ECU;IPI;746;14920;59658089
ECU;IPI;1834;27810;110786408
ECU;IPI;7621;139807;559146710
ECU;IPI;11789;95552;377776683
ECU;IPI;1341;9618;38265135
ECU;IPI;2052;11571;46265360
ECU;IPI;16964;29570;115873557
ECU;IPI;880;8799;34452143
ECU;IPI;24908;40700;158214709
ECU;IPI;2940;2968;11840984
ECU;IPI;5036;18291;72755142
ECU;IPI;60;398;1572151
ECU;IPI;22302;67790;268256104
ECU;IPI;2584;5481;21606026
ECU;IPI;12610;36693;145908847
ECU;IPI;5886;29142;114102717
ECU;IPI;1564;4533;17748135
ECU;IPI;6065;18114;71598289
ECU;IPI;2891;6470;24876497
ECU;IPI;2708;13051;51957630
ECU;IPI;793;2104;8336633
ECU;IPI;9923;3471;13737295
ECU;IPI;19975;30861;122930527
ECU;IPI;1266;6661;26945939
ECU;IPI;7198;28774;115091410
ECU;IPI;5436;5905;22702526
ECU;IPI;2260;11894;46776821
ECU;IPI;5891;5556;22180335
ECU;IPI;7501;38202;150632618
ECU;IPI;2172;13509;53266392
ECU;IPI;21240;13530;54111808
ECU;IPI;2060;3255;12833380
ECU;IPI;40257;13299;52814874
ECU;IPI;32818;213342;850471815
ECU;IPI;5;9;37118
ECU;IPI;144;448;1755405
ECU;IPI;37;672;2680275
ECU;IPI;439;530;2075060
ECU;IPI;1494;4081;15596257
ECU;IPI;7509;12745;50252616
ECU;IPI;714;2267;8676742
ECU;IPI;520;465;1820597
ECU;IPI;3679;1355;5341071
ECU;IPI;9;10;39468
ECU;IPI;362;977;3733608
ECU;IPI;1362;1753;6809272
ECU;IPI;79;125;489194
ECU;IPI;158;451;1723248
ECU;IPI;612;791;3098397
ECU;IPI;202;2400;9461537
ECU;IPI;449;4083;15606424
ECU;IPI;412;3571;13647929
ECU;IPI;1971;16020;64451824
ECU;IPI;74;471;1845655
ECU;IPI;14;2;9343
ECU;IPI;49;731;2883893
ECU;IPI;385;2435;9534229
ECU;IPI;701;4796;18826619
ECU;IPI;121;1029;4056234
ECU;IPI;164;1036;4054624
ECU;IPI;306;1293;5168674
ECU;IPI;165;1046;4097223
ECU;IPI;1807;38159;150155779
ECU;IPI;2425;9193;36610963
ECU;IPI;70;916;3648368
ECU;IPI;149;1762;6948013
ECU;IPI;763;7277;28788719
ECU;IPI;685;4632;18311671
ECU;IPI;66;782;3082661
ECU;IPI;20038;13839;54609412
ECU;IPI;3769;16987;68716961
ECU;IPI;3632;3601;14481437
ECU;IPI;537;11018;43597481
ECU;IPI;327;1591;6334246
ECU;IPI;1969;15426;61023405
ECU;IPI;940;2412;9648583
ECU;IPI;40473;36607;146998148
ECU;IPI;3414;5346;20644651
ECU;IPI;105620;103735;409580150
ECU;IPI;1958;37750;150363912
ECU;IPI;25350;44440;177297597
ECU;IPI;452;2505;9875989
ECU;IPI;805;4466;17607995
ECU;IPI;366;2029;7999107
ECU;IPI;6702;37161;146525163
ECU;IPI;19947;14734;59277855
ECU;IPI;3007;22106;86781109
ECU;IPI;109125;2271;8914207
ECU;IPI;223690;12822;50805500
ECU;IPI;168;1718;6844525
ECU;IPI;298;309;1234940
ECU;IPI;3095;4151;16595856
ECU;IPI;2450;3125;12330334
ECU;IPI;2111;10495;40534329
ECU;IPI;1768;732;2928309
ECU;IPI;422;5526;21394059
ECU;IPI;2085;6318;24957075
ECU;IPI;3361;23828;94518153
ECU;IPI;1161;8083;31856807
ECU;IPI;3263;37133;145775225
ECU;IPI;1441;6675;25842703
ECU;IPI;130;1328;5288548
ECU;IPI;85;866;3450404
ECU;IPI;100;1020;4062494
ECU;IPI;15004;4676;17982704
ECU;IPI;13928;42508;168157813
ECU;IPI;26629;79496;314477269
ECU;IPI;30210;14992;57639700
ECU;IPI;595;9738;38781585
ECU;IPI;2663;46564;187337877
ECU;IPI;426;1929;7759243
ECU;IPI;202;3418;13750809
ECU;IPI;2442;15854;62512798
ECU;IPI;9945;53036;209124511
ECU;IPI;2090;18435;70459492
ECU;IPI;769;6433;25730293
ECU;IPI;101;7;27750
ECU;IPI;62;8;30789
ECU;IPI;13560;14700;58778097
ECU;IPI;420;2042;8163358
ECU;IPI;3685;12542;50459261
ECU;IPI;227;4645;18573079
ECU;IPI;253;206;824461
ECU;IPI;34220;53041;207678323
ECU;IPI;1803;7038;27630511
ECU;IPI;541;3630;14251723
ECU;IPI;6495;68298;267416821
ECU;IPI;67750;51501;198010945
ECU;IPI;75651;214295;842459382
ECU;IPI;79177;265377;1044617496
ECU;IPI;2761;12618;50682447
ECU;IPI;33979;94537;366427257
ECU;IPI;5492;51018;200387667
ECU;IPI;2986;11093;43891701
ECU;IPI;10830;42934;169622202
ECU;IPI;56475;1285434;5094501002
ECU;IPI;30150;42836;168162321
ECU;IPI;2048;5919;23613029
ECU;IPI;2484;12434;47521688
ECU;IPI;19234;65277;264059462
ECU;IPI;8441;27136;107368938
ECU;IPI;6876;53740;213068292
ECU;IPI;5778;14705;58302629
ECU;IPI;1351;7588;30273623
ECU;IPI;784;5787;22950147
ECU;IPI;43600;3258;12756510
ECU;IPI;18509;50698;200740022
ECU;IPI;3862;26783;106412488
ECU;IPI;7080;4847;19300334
ECU;IPI;2766;13104;52205888
ECU;IPI;67582;189282;739632980
ECU;IPI;16933;57744;227557033
ECU;IPI;936;4277;16923063
ECU;IPI;2906;10622;42028863
ECU;IPI;2324;9186;36204920
ECU;IPI;11337;267664;1066144826
ECU;IPI;9204;28611;112023780
ECU;IPI;3974;12188;47720791
ECU;IPI;8094;61883;245832239
ECU;IPI;10014;27029;106941573
ECU;IPI;62400;120423;475083486
ECU;IPI;2638;16967;67689139
ECU;IPI;4368;4351;17360048
ECU;IPI;13937;51874;206955353
ECU;IPI;1968;3838;15131772
ECU;IPI;6860;6768;26685165
ECU;IPI;1068;755;2978565
ECU;IPI;1132;8395;33580684
ECU;IPI;4296;10055;38660334
ECU;IPI;57032;239685;948681474
ECU;IPI;41139;93911;374517430
ECU;IPI;45502;130499;500323102
ECU;IPI;15328;38722;153452560
ECU;IPI;351;43;174166
ECU;IPI;15444;16265;65052609
ECU;IPI;118858;130724;520322706
ECU;IPI;6412;6313;25234606
ECU;IPI;46422;42404;168579128
ECU;IPI;19775;15531;61666532
ECU;IPI;3561;3431;13111810
ECU;IPI;2168;1643;6280928
ECU;IPI;3826;3298;12605159
ECU;IPI;19041;14871;56837782
ECU;IPI;6373;41500;162490345
ECU;IPI;3881;11595;46906308
ECU;IPI;1262;10375;41052176
ECU;IPI;2456;11028;43633171
ECU;IPI;2090;9708;38410643
ECU;IPI;14585;43392;172436734
ECU;IPI;13260;39313;155728865
ECU;IPI;581;5764;22761319
ECU;IPI;340;19976;79875955
ECU;IPI;2002;55398;220180255
ECU;IPI;644;1020;4080040
ECU;IPI;2128;3375;13493852
ECU;IPI;624;1117;4465616
ECU;IPI;194;374;1494163
ECU;IPI;1523;3351;13400646
ECU;IPI;9290;21859;87204690
ECU;IPI;35508;78857;311836324
ECU;IPI;6311;16346;65128711
ECU;IPI;1786;4882;19215920
ECU;IPI;1564;3680;14562341
ECU;IPI;25905;59971;238493034
ECU;IPI;200;473;1885315
ECU;IPI;16;37;148837
ECU;IPI;220;522;2085863
ECU;IPI;1005;2452;9802539
ECU;IPI;823;2536;10125550
ECU;IPI;5096;15121;60142957
ECU;IPI;449;1446;5632487
ECU;IPI;2455;8721;34251416
ECU;IPI;8439;21465;84758237
ECU;IPI;61;114;456630
ECU;IPI;2731;3914;15651648
ECU;IPI;5709;9936;39729355
ECU;IPI;7605;11215;44844409
ECU;IPI;2585;2872;11457589
ECU;IPI;150;1930;7700669
ECU;IPI;17232;36185;143273117
ECU;IPI;33600;104036;411647066
ECU;IPI;188;1078;4301932
ECU;IPI;716;10334;40200529
ECU;IPI;17078;161050;643661850
ECU;IPI;111;1045;4147795
ECU;IPI;153;1314;5241311
ECU;IPI;303;2789;11126057
ECU;IPI;764;6978;27837484
ECU;IPI;1078;12473;49760061
ECU;IPI;3431;37838;150366748
ECU;IPI;1774;12371;49356319
ECU;IPI;654;20464;81677427
ECU;IPI;1494;58605;234595744
ECU;IPI;833;24935;100135212
ECU;IPI;2609;97369;389425794
ECU;IPI;216;2159;8523200
ECU;IPI;1101;5437;21627535
ECU;IPI;199;1008;4032057
ECU;IPI;33538;168472;672290768
ECU;IPI;1861;8931;35332087
ECU;IPI;105;536;2141802
ECU;IPI;19;857;3420800
ECU;IPI;693;10153;40525465
ECU;IPI;32469;118411;473632743
ECU;IPI;1211;17528;70281346
ECU;IPI;24857;82411;328855258
ECU;IPI;208;996;3941401
ECU;IPI;51710;88632;350098714
ECU;IPI;586;2361;9321358
ECU;IPI;67116;42528;169444574
ECU;IPI;247172;33763;135004997
ECU;IPI;66000;3829;15148410
ECU;IPI;125280;20328;80946168
ECU;IPI;836;5756;22986013
ECU;IPI;1047;6820;26930820
ECU;IPI;1451;5954;23507949
ECU;IPI;1574;4241;16743823
ECU;IPI;2607;5946;23478927
ECU;IPI;5159;12011;47425993
ECU;IPI;936;4489;17757233
ECU;IPI;2252;12735;49863040
ECU;IPI;165000;1865;7460832
ECU;IPI;365944;304252;1204291264
ECU;IPI;8160;36013;145679699
ECU;IPI;690300;61139;242858045
ECU;IPI;3484;6584;26091759
ECU;IPI;11278;22086;87493768
ECU;IPI;15061;75974;300027859
ECU;IPI;799;14312;57581268
ECU;IPI;1611;67012;264829644
ECU;IPI;1385140;60749;242960213
ECU;IPI;1004;18924;74291625
ECU;IPI;228;3844;15090032
ECU;IPI;239300;397238;1571775429
ECU;IPI;5330;11031;43639092
ECU;IPI;31887;15966;63161558
ECU;IPI;710;32210;126447364
ECU;IPI;183401;90810;359233186
ECU;IPI;162052;224582;890163831
ECU;IPI;131768;160191;635331823
ECU;IPI;47700;100189;396335661
ECU;IPI;1170000;42900;170906813
ECU;IPI;44750;27292;109712884
ECU;IPI;17563;54245;212393440
ECU;IPI;5940;46043;182990297
ECU;IPI;752;9064;36268082
ECU;IPI;2156;14479;57995822
ECU;IPI;10178;26435;105536411
ECU;IPI;10178;1981;7875751
ECU;IPI;4548;52;209842
ECU;IPI;3433;17338;69255474
ECU;IPI;772;3921;15678678
ECU;IPI;3;364;1436795
ECU;IPI;23760;90789;359585268
ECU;IPI;1908;39787;153744720
ECU;IPI;17973;96687;381782202
ECU;IPI;27;223;903419
ECU;IPI;6902;35403;141042535
ECU;IPI;7143;50851;205702066
ECU;IPI;36200;76020;301760359
ECU;IPI;68888;70963;280200639
ECU;IPI;485511;82462;325942093
ECU;IPI;4360;30392;121405779
ECU;IPI;122;324;1276653
ECU;IPI;1568;3246;12753803
ECU;IPI;3449;9110;35966301
ECU;IPI;5762;14486;57297924
ECU;IPI;972;5908;23388957
ECU;IPI;21173;20567;81780566
ECU;IPI;693;1580;6304404
ECU;IPI;3157;7278;28556002
ECU;IPI;2;84;329992
ECU;IPI;4206;17456;69086659
ECU;IPI;695;2773;10966793
ECU;IPI;18;207;801429
ECU;IPI;49;370;1445579
ECU;IPI;360;2681;10610648
ECU;IPI;24;209;823904
ECU;IPI;40;628;2524967
ECU;IPI;12;1001;3928008
ECU;IPI;786;11008;44031729
ECU;IPI;5630;4;16781
ECU;IPI;3854;100082;394270451
ECU;IPI;11436;11502;45415633
ECU;IPI;54;697;2750434
ECU;IPI;12642;32825;130699802
ECU;IPI;12878;35244;140085015
ECU;IPI;2190;5672;22399784
ECU;IPI;654;2117;8364765
ECU;IPI;439;995;3971692
ECU;IPI;24854;61502;245185600
ECU;IPI;55;130;513501
ECU;IPI;198;483;1916239
ECU;IPI;3905;11749;46829831
ECU;IPI;2008;6438;25626535
ECU;IPI;4234;13716;54096851
ECU;IPI;2322;5781;23050556
ECU;IPI;1089;5306;21222202
ECU;IPI;2194;11617;46339908
ECU;IPI;84;1179;4715254
ECU;IPI;112;2175;8668629
ECU;IPI;13;154;605768
ECU;IPI;304;4227;16883362
ECU;IPI;1475;20353;81171943
ECU;IPI;2277;24052;95950914
ECU;IPI;256500;210330;832199136
ECU;IPI;12478;25693;101638267
ECU;IPI;13741;69222;272721492
ECU;IPI;5519;121159;475535727
ECU;IPI;609;7569;29942056
ECU;IPI;17;84;332887
ECU;IPI;21;701;2773507
ECU;IPI;2895;10862;42967977
ECU;IPI;148;5025;19876715
ECU;IPI;487;4832;19114812
ECU;IPI;70500;98129;387285948
ECU;IPI;9380;8672;33143480
ECU;IPI;29000;19011;74631125
ECU;IPI;22740;53069;209545030
ECU;IPI;107;10090;39916807
ECU;IPI;61;11796;46663560
ECU;IPI;5;433;1711551
ECU;IPI;6088;13560;53641733
ECU;IPI;3674;50520;202052963
ECU;IPI;46100;64078;253484879
ECU;IPI;74;6300;24875881
ECU;IPI;15;2263;8952156
ECU;IPI;30114;27691;110750016
ECU;IPI;28353;32640;130513206
ECU;IPI;14177;61433;245640985
ECU;IPI;4503;9180;36564162
ECU;IPI;95;1644;6571791
ECU;IPI;23408;179072;716022702
ECU;IPI;5;8480;33905765
ECU;IPI;1829;17196;67625447
ECU;IPI;60270;12203;48182533
ECU;IPI;49192;458996;1818042054
ECU;IPI;4869;41546;165485902
ECU;IPI;25400;22940;91725819
ECU;IPI;4935;28940;115716879
ECU;IPI;21;827;3270658
ECU;IPI;679;21203;83896053
ECU;IPI;584;16176;64003996
ECU;IPI;1116;30662;121322769
ECU;IPI;131;3781;14867550
ECU;IPI;222;6393;25140419
ECU;IPI;156;4477;17604475
ECU;IPI;7;284;1121741
ECU;IPI;8210;22796;90190099
ECU;IPI;642;9738;38529900
ECU;IPI;14415;25468;101836052
ECU;IPI;1476;6830;27310943
ECU;IPI;5765;47980;185379764
ECU;IPI;15782;27318;108813683
ECU;IPI;4861;56864;225131993
ECU;IPI;50500;19951;80008303
ECU;IPI;285;4932;19361741
ECU;IPI;998;11547;46187961
ECU;IPI;38160;9284;37135964
ECU;IPI;25920;8051;32204875
ECU;IPI;3710;14654;56010232
ECU;IPI;3145;7175;28091448
ECU;IPI;706;4376;17135684
ECU;IPI;5920;11902;47501449
ECU;IPI;6615;7276;29039638
ECU;IPI;55778;39546;156475614
ECU;IPI;3060;46746;186915628
ECU;IPI;1548480;109172;436197004
ECU;IPI;37838;157998;612495646
ECU;IPI;340;9321;37500099
ECU;IPI;358;3181;12797026
ECU;IPI;3219;144563;581605537
ECU;IPI;7997;16632;65121432
ECU;IPI;22470;38780;151840375
ECU;IPI;10;946;3774673
ECU;IPI;604;6616;26395541
ECU;IPI;23336;181909;721820816
ECU;IPI;51687;728892;2910179621
ECU;IPI;2760;5557;21942826
ECU;IPI;7376;53123;209756790
ECU;IPI;9015;34012;135698593
ECU;IPI;273;905;3610549
ECU;IPI;143;671;2681401
ECU;IPI;33933;60677;238618707
ECU;IPI;19569;32528;128036292
ECU;IPI;110000;10289;40152420
ECU;IPI;1025;11488;46244696
ECU;IPI;18580;119636;478286001
ECU;IPI;10080;10879;42117505
ECU;IPI;25620;15734;62256532
ECU;IPI;2648;1620;6465385
ECU;IPI;12299;11967;47758781
ECU;IPI;3368;1947;7687491
ECU;IPI;1986;9523;37992644
ECU;IPI;81324;45981;180509378
ECU;IPI;2335;49185;194569127
ECU;IPI;4976;19190;76559624
ECU;IPI;56;1642;6567193
ECU;IPI;58;268;1072200
ECU;IPI;113;4318;17265046
ECU;IPI;50;1552;6277413
ECU;IPI;6520;67146;265285748
ECU;IPI;311856;134605;528427407
ECU;IPI;1601;8093;31909167
ECU;IPI;103050;159031;624876979
ECU;IPI;1283;7489;29570300
ECU;IPI;9345;23774;94877904
ECU;IPI;21413;2389;9459116
ECU;IPI;166;1187;4745032
ECU;IPI;2214;19421;77653983
ECU;IPI;437;1412;5586154
ECU;IPI;2081;4032;15952548
ECU;IPI;21440;21638;85597015
ECU;IPI;25740;3861;15117475
ECU;IPI;28368;5513;21585766
ECU;IPI;81048;4052;16209235
ECU;IPI;5472;5417;21661048
ECU;IPI;623644;996899;3919768846
ECU;IPI;3919;23437;90110043
ECU;IPI;15076048;163010;633379957
ECU;IPI;54974;66610;260254817
ECU;IPI;2486;3279;12837129
ECU;IPI;8690;16920;66035238
ECU;IPI;5995;25352;98481708
ECU;IPI;55466;21313;82660606
ECU;IPI;276520;420310;1662697505
ECU;IPI;4514;16592;65240096
ECU;IPI;1275;8587;34256989
ECU;IPI;63562;207657;806118772
ECU;IPI;56706;118991;468780369
ECU;IPI;959;3129;12509538
ECU;IPI;1322;42473;169175533
ECU;IPI;5958;44011;175591043
ECU;IPI;2440;6489;25585848
ECU;IPI;2753;4896;19306061
ECU;IPI;201;656;2588599
ECU;IPI;44;1064;4208608
ECU;IPI;249;4022;15912862
ECU;IPI;124;2354;9315677
ECU;IPI;52;883;3494927
ECU;IPI;197;2194;8679390
ECU;IPI;1342;21244;84616963
ECU;IPI;10998;26332;102425725
ECU;IPI;106;3224;12755288
ECU;IPI;695;16069;63579989
ECU;IPI;2140;1829;7303804
ECU;IPI;6312;14533;57664664
ECU;IPI;21952;81410;319244695
ECU;IPI;578;10509;42030490
ECU;IPI;8148;125465;479531822
ECU;IPI;8330;25549;102194581
ECU;IPI;34670;53738;210409335
ECU;IPI;347;1618;6471574
ECU;IPI;6480;19680;77055662
ECU;IPI;2100000;37200;147219852
ECU;IPI;8;32427;128304669
ECU;IPI;1234;43681;174178911
ECU;IPI;515;8969;35760445
ECU;IPI;1044;21263;85020918
ECU;IPI;2612;23240;92748051
ECU;IPI;1;1917;7527585
ECU;IPI;180;1017;4064384
ECU;IPI;37;669;2672235
ECU;IPI;8564;127864;507314176
ECU;IPI;1271;16300;64925544
ECU;IPI;1806000;1321365;5220505102
ECU;IPI;239140;174393;695316978
ECU;IPI;56696;127053;495013125
ECU;IPI;1200;15942;63500214
ECU;IPI;824;21072;83934371
ECU;IPI;2994;12336;49136138
ECU;IPI;5130;20078;79426950
ECU;IPI;53621;498217;1978744017
ECU;IPI;9925;107739;426203900
ECU;IPI;2369;16693;66034911
ECU;IPI;999;4667;18590954
ECU;IPI;188044;380271;1513204037
ECU;IPI;240000;183792;732071105
ECU;IPI;570000;434070;1724293378
ECU;IPI;2237850;1573845;6236418003
ECU;IPI;13649;70149;273081257
ECU;IPI;14906;77630;306648001
ECU;IPI;52920;73571;284548463
ECU;IPI;8311;138476;553858474
ECU;IPI;21700;7747;30652624
ECU;IPI;1462;33059;132186062
ECU;IPI;16101;244594;978181076
ECU;IPI;648;3153;12610036
ECU;IPI;23994;52548;207921012
ECU;IPI;495;3393;13523597
ECU;IPI;31600;32232;127964973
ECU;IPI;39332;49673;197298936
ECU;IPI;10914;27163;108007784
ECU;IPI;4414;6253;25157937
ECU;IPI;7071;25565;100999352
ECU;IPI;147;478;1911888
ECU;IPI;26;194;779698
ECU;IPI;4920;5983;23805266
ECU;IPI;26379;23247;92739406
ECU;IPI;5227;12894;51068196
ECU;IPI;11913;92422;364327227
ECU;IPI;6406;33347;132187871
ECU;IPI;148760;57387;227180507
ECU;IPI;38900;2800;10700746
ECU;IPI;80502;82598;328999825
ECU;IPI;186596;122249;487263830
ECU;IPI;78886;51698;203107318
ECU;IPI;92769;60669;243639103
ECU;IPI;89109;94423;369283411
ECU;IPI;206536;53558;212412723
ECU;IPI;30607;53016;210386790
ECU;IPI;8403;36894;148709615
ECU;IPI;37840;22918;90680986
ECU;IPI;3781;14646;57951419
ECU;IPI;18186;232941;921243099
ECU;IPI;2633;11720;46681682
ECU;IPI;16172;72207;287609400
ECU;IPI;6602;29164;116163830
ECU;IPI;17664;77760;310923538
ECU;IPI;23174;72315;288552873
ECU;IPI;827341;554354;2204600660
ECU;IPI;1310;26205;102561934
ECU;IPI;43779;183869;732669375
ECU;IPI;17049;73254;290796869
ECU;IPI;60013;172004;683317953
ECU;IPI;283;1078;4266258
ECU;IPI;30239;145038;567291703
ECU;IPI;633750;770184;3023564457
ECU;IPI;77250;96552;380624458
ECU;IPI;8500;10462;41666150
ECU;IPI;58;387;1549183
ECU;IPI;2277;43503;175021705
ECU;IPI;4578;23857;95981801
